gene	gene_id	chromosome	lof.oe_ci.upper	mis.z_score	IEI	gwas_score	gene_burden_score	expected_n_regulators_residuals	crossdonor_correlation_mean	zscore_Th1	neglog10_adjp_Th1	zscore_Th2	neglog10_adjp_Th2	zscore_Th17	neglog10_adjp_Th17	zscore_Treg	neglog10_adjp_Treg	polar_coef_rank_Rest	polar_coef_rank_Stim8hr	polar_coef_rank_Stim48hr	polar_coef_mean_Rest	polar_coef_mean_Stim8hr	polar_coef_mean_Stim48hr	polar_rank_range	known_polar_regulator	reg_burden_sig_Rest	reg_burden_sig_Stim8hr	reg_burden_sig_Stim48hr	n_sig_regulated_cytokines_Rest	n_sig_regulated_cytokines_Stim8hr	n_sig_regulated_cytokines_Stim48hr	has_any_significant_cytokine	n_sig_regulated_cytokine_receptors_Rest	n_sig_regulated_cytokine_receptors_Stim8hr	n_sig_regulated_cytokine_receptors_Stim48hr	has_any_significant_cytokine_receptors
FKBP10	ENSG00000141756	chr17	8.43E-01	7.51E-01	0	0	0			0.11198877030104251		0.04376383532990568	0.006526891574646865	1.154240336855585	0.4351567570777305	1.5715329159304643	0.7342482327873832																			
FKBP11	ENSG00000134285	chr12	1.23E+00	1.00E-01	0	0	0	70.18717620854139		-0.546862983124443	5.540375732814527e-05	1.536081147745433	0.47174286528427367	-2.9955653326428875	2.0258383836291336	-13.02025932297941	35.65080744380583									0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
FKBP14	ENSG00000106080	chr7	1.34E+00	-1.09E-01	0	0	0	-9.2059805143062																		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
FKBP15	ENSG00000119321	chr9	7.88E-01	2.13E+00	0	0	0	-44.97397828617763																		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
FKBP1A	ENSG00000088832	chr20	7.43E-01	3.11E+00	0	0.337082	0																						0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
FKBP1B	ENSG00000119782	chr2	6.79E-01	1.58E+00	0	0	0	2.07689646989472		-0.4325505584980273	5.540375732814527e-05	-1.754445156621525	0.5932636361368177	4.448247101180077	4.242495369277094	0.5964508096102255	0.18969296962983587									0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
FKBP1C	ENSG00000198225	chr6	1.86E+00	-6.90E-01	0	0.453182	0																													
FKBP2	ENSG00000173486	chr11	1.19E+00	2.87E-01	0	0	0		0.39298874233042524									0.4568673442793849	0.8734080489047377	0.6104712041884817	0.0022783439075541	-0.0103583232462287	-0.0030557272478356	0.41654070462535275	0.0				2.0	0.0	1.0	1.0	3.0	0.0	1.0	1.0
FKBP3	ENSG00000100442	chr14	9.89E-01	-5.64E-01	0	0	0	-6.303679789751816		0.4886562939015586	5.540375732814527e-05	3.675158650772152	2.5355658867080777	2.206968517192492	1.1963830996999343	2.7599557929418426	1.8393024746528566									0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
FKBP4	ENSG00000004478	chr12	7.10E-01	1.45E+00	0	0.143367	0	28.597162284591757		0.08651808446844374	5.540375732814527e-05	1.2338877634642706	0.32709677379350843	-0.7941650875355176	0.25926431650958376	-3.105381573550809	2.2584846462986974									0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
FKBP5	ENSG00000096060	chr6	6.46E-01	2.58E+00	0	0.538748	0	-11.26616561925617		2.2557334311302752	0.2520825399548234	-2.368829596174595	1.0578171814168305	6.575545118532047	9.079446439658307	-2.6235499201767816	1.6851112911699693	0.1842585353140474	0.2552215995924605	0.4727748691099476	0.0115376650384715	0.0066561262733181	0.0005253771775227	0.2885163337959002	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0
FKBP6	ENSG00000077800	chr7	9.49E-01	1.49E+00	0	0	0																													
FKBP7	ENSG00000079150	chr2	1.39E+00	3.26E-01	0	0	0	-7.435111726036465		0.19379602633028434	5.540375732814527e-05	1.2924317161128798	0.353581939968459			0.9808159023492259	0.3683403687951889									0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
FKBP8	ENSG00000105701	chr19	2.52E-01	2.98E+00	0	0	0	-4.460318914874066	0.4647979376144495	0.1660884214146545	5.540375732814527e-05	0.1374360367044226	0.021720701263348123	1.41043748118977	0.5870817240646654	-1.9869796419834085	1.0608318113383643	0.4365389627313005	0.4867549668874172	0.699738219895288	0.0029428187576259	0.0009656597475149	-0.005174439196535	0.26319925716398745	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
FKBP9	ENSG00000122642	chr7	6.70E-01	3.19E+00	0	0	0			0.26550716630825055	5.540375732814527e-05	0.2332172032413524	0.03600455286758691	2.3779569432621583	1.3564196225902898	4.032021828316157	3.613308191404899																			
FKBPL	ENSG00000204315	chr6	1.50E+00	1.46E+00	0	0	0	-26.811598452458696																		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
FKRP	ENSG00000181027	chr19	1.14E+00	-6.83E-01	0	0.335115	0	-11.492694094072013										0.8767266093302059	0.9179826795720836	0.9672774869109948	-0.0139678961713559	-0.0132320491028381	-0.0187790048676874	0.09055087758078895	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
FKTN	ENSG00000106692	chr9	1.02E+00	3.92E-01	0	0	0	-14.321627715467441		0.4718209611975607	5.540375732814527e-05	0.2567861672207675	0.040805065525148336			0.6309639751851992	0.20370169238120275									0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
FLACC1	ENSG00000155749	chr2	1.29E+00	7.15E-01	0	0.24339	0	-4.384754832664941																		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
FLAD1	ENSG00000160688	chr1	8.44E-01	1.21E+00	0	0	0	-21.67849628405666	0.3913000103118134	-0.7678169220874778	5.540375732814527e-05	0.3373118969565449	0.05762386826016643			-0.5940686587007029	0.188997887146906	0.3208235600729737	0.5351502801833927	0.0437172774869109	0.00645523519677	-0.000302602142402	0.0156948898323111	0.4914330026964818	0.0	0.0	0.0	0.0	0.0	2.0	0.0	1.0	0.0	0.0	1.0	1.0
FLCN	ENSG00000154803	chr17	5.03E-01	1.85E+00	0	0	0	7.443185745665294	0.5749810102775491	0.06636720724688433	5.540375732814527e-05	-1.0746006775436336	0.2600229788653114	-1.3160046646744457	0.5277135674836885	-1.2757648706412126	0.5369251171851636	0.4057857701329163	0.3178807947019867	0.2761780104712042	0.0038556147999661	0.0050345850112892	0.0053564986247027	0.12960775966171206	0.0	0.0	0.0	0.0	1.0	0.0	2.0	1.0	0.0	0.0	0.0	0.0
FLG	ENSG00000143631	chr1	3.15E+00	-1.53E+01	0	0.95299	0.979024																													
FLG2	ENSG00000143520	chr1	3.36E+00	8.80E-01	0	0.516299	0																													
FLI1	ENSG00000151702	chr11	3.89E-01	3.07E+00	0	0.546276	0	7.817188919891578	0.615683008824321	0.55941978770724	5.540375732814527e-05	-1.3009956667220757	0.3570063931537893	-0.7526816514641513	0.24139009340388906	-6.736202023178579	9.5692496576369	0.965076882981496	0.5170657157412124	0.1400523560209424	-0.0248547877492341	0.0001844294918069	0.0098862590156331	0.8250245269605536	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	1.0
FLII	ENSG00000177731	chr17	7.63E-01	8.10E-02	0	0	0	-23.06169655826473																		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
FLNA	ENSG00000196924	chrX	8.34E-02	5.65E+00	0	0.031673	0	-8.606535933109987		0.5475458625392048	5.540375732814527e-05	0.22440178060082494	0.03456487274488307	-0.28286061829224923	0.0721718564962622	2.128048638201992	1.186310061067458									0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
FLNB	ENSG00000136068	chr3	5.19E-01	4.20E+00	0	0.532123	0	25.136897552715066		-1.7944554852634735	0.01215942787929887	2.524716507129989	1.1957385487635241	-5.814244780765917	7.129181277805639	-15.525198701498544	50.806361067222106									1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
FLNC	ENSG00000128591	chr7	4.26E-01	6.57E+00	0	0	0																													
FLOT1	ENSG00000137312	chr6	8.92E-01	2.16E+00	0	0	0	45.41322865185251		1.1225425647071117	5.540375732814527e-05	1.8444168098235356	0.6532643481615849	4.9522741280473115	5.22099619311524	5.116263451564156	5.643690195211448									0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
FLOT2	ENSG00000132589	chr17	8.45E-01	1.93E+00	0	0	0	22.785030255130177		-0.2887497850340954	5.540375732814527e-05	-0.4344449300993297	0.0756083387904717	-0.12788394066356823	0.030322026973161175	-1.018142071633093	0.3883061814137822									1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
FLRT1	ENSG00000126500	chr11	7.08E-01	2.94E+00	0	0	0			0.7882976716387365		-0.8442697502180078	0.18133377007275572	0.8126247225484448	0.266932350113051	0.6493840299542927	0.2113985544168142																			
FLRT2	ENSG00000185070	chr14	5.78E-01	1.68E+00	0	0.635973	0																						0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
FLRT3	ENSG00000125848	chr20	5.99E-01	2.34E+00	0	0	0																													
FLT1	ENSG00000102755	chr13	3.98E-01	3.32E+00	0	0	0	9.148009237779766	0.2297265869459232	0.8648136809717673	5.540375732814527e-05	-2.410201779181279	1.0911961117135345	1.4432611398219153	0.6081207337336196	1.0742939184943392	0.4182131270194983	0.4910086004691165	0.2786551197147223	0.5350785340314136	0.0012938856577452	0.0060918088976119	-0.0011343438168299	0.2564234143166913	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
FLT3	ENSG00000122025	chr13	4.65E-01	1.50E+00	0	0.915317	0			-0.13717701447045988		-0.26169877798827273	0.04186194245610978	0.01567527983720727	0.004465649138748488	1.864047972730223	0.9576097783543134																			
FLT3LG	ENSG00000090554	chr19	4.67E-01	6.87E-01	1	0	0	52.666332526189315		0.0759947363002638	5.540375732814527e-05	-0.9223986116389893	0.20748390855563745	-2.1232438474104893	1.1232610280384574	0.34975617517021645	0.09846043897280506									0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
FLT4	ENSG00000037280	chr5	2.49E-01	3.50E+00	0	0	0			1.5534282016914143	5.540375732814527e-05	1.864681193519799	0.6689229649754532	4.800370943602404	4.912634776392291	5.246388360580898	5.914932189858171												0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0
FLVCR1	ENSG00000162769	chr1	8.44E-01	3.19E-01	0	0	0	-18.3473591556173		-0.14008579510783412	5.540375732814527e-05	0.18985906490305907	0.029671999784785713	-2.795388935097954	1.7905509542485463	-1.9723761287994015	1.048817578417284									0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
FLVCR2	ENSG00000119686	chr14	1.02E+00	-1.16E-02	0	0.175965	0	6.188717501492332	0.1917785766802802	0.23648659967560898	5.540375732814527e-05	1.2634208076871722	0.3409057867515065	9.988728658397259	20.85402300944048	11.101917450820872	25.850387784826232	0.3760750586395621	0.3670402445236882	0.625130890052356	0.0046789165018564	0.0037889555559692	-0.0033227156168044	0.2580906455286678	0.0	0.0	0.0	0.0	0.0	2.0	0.0	1.0	0.0	3.0	0.0	1.0
FLYWCH1	ENSG00000059122	chr16	1.37E+00	-4.48E+00	0	0	0																						0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
FLYWCH2	ENSG00000162076	chr16	1.04E+00	-2.72E-01	0	0	0	-23.811787041272407																		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
FMC1	ENSG00000164898	chr7	1.12E+00	1.99E-01	0	0	0	14.996945294693981		-0.517365655733178	5.540375732814527e-05	2.645569069021714	1.3119086308496746	-0.9406516742534624	0.325792593040862	-0.4714577912390076	0.1420006373849376									0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0
FMC1-LUC7L2	ENSG00000269955	chr7	6.43E-01	2.72E+00	0	0	0											0.9395360959082616	0.9824248599083036	0.987434554973822	-0.0203003023667071	-0.0202839148293479	-0.0240164460426607	0.04789845906556045	0.0				0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0
FMN1	ENSG00000248905	chr15	9.73E-01	-8.96E-01	0	0.535887	0			0.20884299712004664	5.540375732814527e-05	-1.6776544486538636	0.5518436107319223	-2.336791516560008	1.3176120698478437	0.8433095418740741	0.29977079971777326												0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
FMN2	ENSG00000155816	chr1	4.53E-01	1.73E+00	0	0	0																													
FMNL1	ENSG00000184922	chr17	4.57E-01	3.23E+00	0	0.455145	0	51.34887709085255		0.48112295505086555	5.540375732814527e-05	-0.6714910229407122	0.1316408347380405	-2.06734933412027	1.0755480881618682	1.8474309035746435	0.9442342731898735									0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0
FMNL2	ENSG00000157827	chr2	4.95E-01	3.99E+00	0	0.064027	0	-12.712489086602972		1.9591478584596222	0.07268875455648265	-1.0598426589147192	0.25545137442586363	2.1550205978489916	1.1515702821179707	1.606731475788566	0.7590026787782679									1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
FMNL3	ENSG00000161791	chr12	5.94E-01	3.17E+00	0	0	0	21.267889424482462		0.6847911962245777	5.540375732814527e-05	-0.9593106071908003	0.2208806669552843	1.1581488701464648	0.43731784096432125	6.80553072238592	9.76496566601544									0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
FMO1	ENSG00000010932	chr1	1.05E+00	4.27E-01	0	0	0																													
FMO2	ENSG00000094963	chr1	1.06E+00	2.35E-01	0	0	0																													
FMO3	ENSG00000007933	chr1	1.32E+00	-4.70E-01	0	0	0																													
FMO4	ENSG00000076258	chr1	1.15E+00	5.35E-01	0	0	0	-6.999651852742022																		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
FMO5	ENSG00000131781	chr1	1.48E+00	-1.64E-02	0	0	0			-0.36603002415446817	5.540375732814527e-05	0.6227661663553329	0.1193013189490546	2.0232844830022	1.0380455793637589	-1.0163200805706791	0.38740015952260987																			
FMOD	ENSG00000122176	chr1	8.54E-01	4.49E-01	0	0	0			0.28430386677748176	5.540375732814527e-05	-0.44969335349596307	0.07926981965692172	-1.8325209525875252	0.8809435273570385	3.158106995309167	2.3296128305103645																			
FMR1	ENSG00000102081	chrX	4.09E-01	3.37E+00	0	0	0	-28.167846741001494	0.2158143120375117									0.9762835548605682	0.8405501782985226	0.9471204188481676	-0.0274255036624715	-0.0088102152116864	-0.016357406395024	0.13573337656204554	0.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0
FMR1NB	ENSG00000176988	chrX	1.01E+00	-4.72E-03	0	0	0																													
FN1	ENSG00000115414	chr2	4.19E-01	3.32E+00	0	0.041199	0	15.155906047189509		3.14676741968814	1.0241957548609724	-1.6477058251220593	0.5367572281367619	-7.099498070372798	10.55076167368847	0.9213038497493352	0.33704521818567656		0.0552725420275089	0.7096858638743455		0.0157959538631714	-0.0054601561636141	0.6544133218468366	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
FN3K	ENSG00000167363	chr17	1.36E+00	-6.74E-01	0	0	0	-2.271666400579266	0.1036573665495617									0.3875423507948918	0.0674987264391237	0.1777486910994764	0.0043763077277092	0.0148508865791356	0.0086009145312981	0.3200436243557681	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
FN3KRP	ENSG00000141560	chr17	1.48E+00	-5.83E-01	0	0	0	-8.627289179510692		0.4108316919697762	5.540375732814527e-05	-0.3865091347954804	0.06627537336100449	1.120030086030659	0.4172856014563242	2.2330991140170844	1.28435001891814									0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
FNBP1	ENSG00000187239	chr9	3.98E-01	2.05E+00	0	0	0	38.8175844317293						-3.1355187526370307	2.2037189948199476											0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
FNBP1L	ENSG00000137942	chr1	5.22E-01	2.54E+00	0	0.071014	0			0.5632870838858463	5.540375732814527e-05	6.2590309290548625	7.607894947394472	22.215480919888044	105.21584969248468	27.251842678590585	159.10227470345365												0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
FNBP4	ENSG00000109920	chr11	3.79E-01	1.42E+00	0	0	0	-33.382631705396555	0.25360862839674597					-1.0963234655270686	0.40486784848505636			0.0581183216054209	0.1123280692817116	0.3044502617801047	0.0196537632911815	0.0120591132458623	0.0045694060565319	0.2463319401746838	0.0	0.0	1.0	0.0	0.0	2.0	0.0	1.0	1.0	6.0	1.0	1.0
FNDC1	ENSG00000164694	chr6	6.77E-01	-8.98E-01	0	0.315042	0																													
FNDC10	ENSG00000228594	chr1	1.25E+00	5.21E-01	0	0	0	4.1751930741816095		-0.8886057822473039	5.540375732814527e-05	-0.6745664252527255	0.13246791309274408			-0.881138452751414	0.3178175061398573									1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
FNDC11	ENSG00000125531	chr20	1.46E+00	5.55E-01	0	0	0			-1.2083423275399316	5.540375732814527e-05	-2.0750961529857097	0.8113576217038753	-4.087562008893931	3.609824853562119	-1.1081298932015018	0.4382310711051981																			
FNDC3A	ENSG00000102531	chr13	2.89E-01	2.93E+00	0	0	0	0.8314924147555564																		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
FNDC3B	ENSG00000075420	chr3	1.28E-01	3.20E+00	0	0.223919	0	-1.099725540299924		0.9016396947680181	5.540375732814527e-05	-0.7420462757568145	0.1527473090252354	-5.6962321208149005	6.849982835884493	-1.4542953251365256	0.6526232491501328									0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
FNDC4	ENSG00000115226	chr2	7.26E-01	1.33E+00	0	0.112668	0			-0.40493786434141676	5.540375732814527e-05	2.9245708571719993	1.600142798105164	3.7484539254246414	3.0663983997174946	0.12154117766679193	0.030957801322649248																			
FNDC5	ENSG00000160097	chr1	6.89E-01	1.44E+00	0	0	0																													
FNDC7	ENSG00000143107	chr1	1.09E+00	9.18E-01	0	0	0																													
FNDC8	ENSG00000073598	chr17	1.31E+00	5.80E-01	0	0.058695	0																													
FNDC9	ENSG00000172568	chr5	8.59E-01	2.05E-01	0	0	0			0.9752779537933797	5.540375732814527e-05	0.42475013925606786	0.07375006693121773	4.341849883988273	4.0502411582034075	3.741033503315415	3.1562149864123725												0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
FNIP1	ENSG00000217128	chr5	4.18E-01	2.59E+00	1	0.399625	0	1.81749834372172		0.054947810246521164	5.540375732814527e-05	-0.6237846228832344	0.11945352388145546	-0.668380203359266	0.20576276547166217	0.3116278534712236	0.08626815268976094									0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
FNIP2	ENSG00000052795	chr4	3.95E-01	2.06E+00	0	0	0	19.793661437965977		1.939041088823027	0.061585919155032434	-0.7268546209495962	0.14791909301460351	2.2963130303876937	1.2799545145683258	-7.026811593421039	10.396073128743165									1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
FNTA	ENSG00000168522	chr8	6.74E-01	8.46E-01	0	0	0							1.6038427034095628	0.7125821029435898																					
FNTB	ENSG00000257365	chr14	6.27E-01	1.99E+00	0	0	0																													
FOCAD	ENSG00000188352	chr9	9.87E-01	-5.46E+00	0	0.454268	0	-23.4243810926807		0.7124575725894514	5.540375732814527e-05	3.052056017816301	1.7386507505263078	-1.2481331317815156	0.48792479878210526	-1.535173270289829	0.7083322920610537									0.0	0.0	0.0								
FOLH1	ENSG00000086205	chr11	7.21E-01	4.59E+00	0	0	0																													
FOLR1	ENSG00000110195	chr11	7.98E-01	1.13E+00	0	0	0																													
FOLR2	ENSG00000165457	chr11	1.07E+00	1.27E+00	0	0	0							-1.9573628857211989	0.983189464797635																					
FOLR3	ENSG00000110203	chr11	7.85E-01	3.45E-01	0	0	0																													
FOS	ENSG00000170345	chr14	5.77E-01	1.52E+00	0	0.741722	0	21.697967688803345		0.426616703435452	5.540375732814527e-05	-5.041966514770742	4.841951744144853	-8.490932889362421	15.064898470182714	0.025764360685489516	0.006406202957668753	0.8660411780036487	0.5124808965868568	0.6099476439790575	-0.013223713293964	0.0003389753619096	-0.0030552282658589	0.35356028141679186	0.0	0.0	0.0	0.0	2.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
FOSB	ENSG00000125740	chr19	4.64E-01	1.68E+00	0	0	0	1.7092518486522519		0.3322685629041362	5.540375732814527e-05	-1.2759850115336064	0.34601090924478933	-6.589140084334884	9.116925287245824	0.0327614754833493	0.0076645915847518165									1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
FOSL1	ENSG00000175592	chr11	8.80E-01	9.40E-01	0	0.040759	0	18.91836848911323		-0.3590673417399774	5.540375732814527e-05	-0.15230960169013516	0.023732064530734672	-2.7897463474955875	1.7846908280726195	-3.138221951236361	2.302621124040049									0.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0
FOSL2	ENSG00000075426	chr2	2.80E-01	2.27E+00	0	0.867239	0	43.962735893952406	0.5447818319405053	-0.13394898575474373	5.540375732814527e-05	-1.5530339338660502	0.4808604366365567	2.0706056911093365	1.0782357993097254	-2.655038591205907	1.7197193696904869	0.1120667187907219	0.499745287824758	0.45	0.0156167686365721	0.000637559992944	0.0010450351803936	0.38767856903403614	0.0	1.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0
FOXA1	ENSG00000129514	chr14	5.38E-01	6.09E-01	0	0.299044	0			0.08709488481451738		-0.5270680658606726	0.09699602125891811	4.283134196717492	3.9446185523893855	1.442705781227917	0.6449760836411519												0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
FOXA2	ENSG00000125798	chr20	4.72E-01	-7.32E-01	0	0.711892	0																						0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
FOXA3	ENSG00000170608	chr19	1.08E+00	9.26E-01	0	0.167442	0			-1.1854870957278993	5.540375732814527e-05	1.1323769873001697	0.2823130863846038	0.8430084937088071	0.2807250968974988	1.8583999154833404	0.9531629461041038												0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
FOXB1	ENSG00000171956	chr15	6.37E-01	8.83E-01	0	0.417633	0	-2.2888279098081896		3.1737829206700487	1.0535414657697835	-3.557207887183475	2.3732079392875867	8.130761479138574	13.810929598193932	-5.147438496950207	5.708296925573178									0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
FOXB2	ENSG00000204612	chr9	5.18E+00	-7.39E-01	0	0.195167	0																						0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
FOXC1	ENSG00000054598	chr6	1.30E+00	-1.22E+00	0	0.364604	0	-4.904800215717287		0.8428087293130848	5.540375732814527e-05	-2.9405603238558875	1.6163368380907852	-0.9130894840993643	0.31300323205443015	-1.9030057489435845	0.9898331511022301									0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
FOXC2	ENSG00000176692	chr16	1.81E+00	-1.64E+00	0	0.190957	0			0.5674994950306654		0.3081817800304946		0.25994255710709446	0.06577433932546235	1.3145931261935757	0.5622547746776743												0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
FOXD1	ENSG00000251493	chr5	4.64E+00	1.03E+00	0	0.115873	0	-5.403416352944686						6.075235870743199	7.771814205540605											0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
FOXD2	ENSG00000186564	chr1	1.42E+00	8.90E-01	0	0	0	-8.485309186501746		1.177538187822161	5.540375732814527e-05	-1.1299627467912805	0.2813549163545932			-1.1311984302893086	0.4514534284445527	0.0497784727651811	0.2012226184411615	0.1921465968586387	0.0207448406567227	0.0083930687272694	0.0080777024426119	0.15144414567598039	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0
FOXD3	ENSG00000187140	chr1	2.18E+00	7.19E-01	0	0	0			0.025475980434250554		0.46451403287021004				0.5924072804539596	0.188380395421206												0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
FOXD4	ENSG00000170122	chr9	1.18E+00	-3.32E-01	0	0.044231	0			0.40592469250757945		0.5273160146991901		1.508856932179743	0.650521803593547	0.5481097091185541	0.17113945516066723												0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
